Category,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
m14 [patient services],14.3.4.e,IPD Deaths Geriatric->=60yrs,2024-08-01,10.0,0.00014063510814839815
m14 [patient services],14.3.5.a,Total cases Referred out (OPD+IPD+Emergency)-During Day ,2024-08-01,5.0,7.031755407419908e-05
m14 [patient services],14.3.5.b,Total cases Referred out (OPD+IPD+Emergency)-At Night (8 PM- 8 AM),2024-08-01,5.0,7.031755407419908e-05
m14 [patient services],14.3.6,Day Care Admissions,2024-08-01,0.0,0.0
m14 [patient services],14.3.7.a,Number of Total Left Against Medical Advice (LAMA) cases reported at the facility,2024-08-01,35.0,0.0004922228785193936
m14 [patient services],14.3.7.b,Number of delivery LAMA cases reported at the facility,2024-08-01,0.0,0.0
m14 [patient services],14.3.8,Total number of Medico Legal Cases reported at the facility,2024-08-01,264.0,0.0037127668551177116
m14 [patient services],14.3.9,Total number of postmortem conducted at the facility,2024-08-01,0.0,0.0
m14 [patient services],14.3.10,Total number of telemedicine consultation provided,2024-08-01,0.0,0.0
m14 [patient services],14.4.1,Inpatient - Malaria ,2024-08-01,0.0,0.0
m14 [patient services],14.4.2,Inpatient - Dengue,2024-08-01,170.0,0.0023907968385227687
m14 [patient services],14.4.3,Inpatient - Typhoid,2024-08-01,1.0,1.4063510814839816e-05
m14 [patient services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",2024-08-01,33.0,0.00046409585688971395
m14 [patient services],14.4.5,Inpatient - Tuberculosis,2024-08-01,0.0,0.0
m14 [patient services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),2024-08-01,50.0,0.0007031755407419908
m14 [patient services],14.4.7,Inpatient - Diarrhoea with dehydration,2024-08-01,25.0,0.0003515877703709954
m14 [patient services],14.4.8,Inpatient - Leprosy (Reconstructive Surgery),2024-08-01,0.0,0.0
m14 [patient services],14.4.9,Inpatient - Operated for Cataract,2024-08-01,90.0,0.0012657159733355835
m14 [patient services],14.4.10,Inpatient - Pallative Care,2024-08-01,0.0,0.0
m14 [patient services],14.5.1,Patients registered at Emergency Department,2024-08-01,1277.0,0.017959103310550444
m14 [patient services],14.5.2,No. of Emergencies managed at night (8 PM- 8 AM),2024-08-01,550.0,0.007734930948161899
m14 [patient services],14.6.1.a,"Emergency - Trauma ( accident, injury, poisoning etc) -Admission",2024-08-01,80.0,0.0011250808651871852
m14 [patient services],14.6.1.b,"Emergency - Trauma ( accident, injury, poisoning etc) -Deaths",2024-08-01,1.0,1.4063510814839816e-05
m14 [patient services],14.6.2.a,Emergency - Burn -Admission,2024-08-01,1.0,1.4063510814839816e-05
m14 [patient services],14.6.2.b,Emergency - Burn -Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.6.3.a,Emergency - Obstetrics complications -Admission,2024-08-01,0.0,0.0
m14 [patient services],14.6.3.b,Emergency - Obstetrics complications -Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.6.4.a,Emergency - Snake Bite -Admission,2024-08-01,19.0,0.0002672067054819565
m14 [patient services],14.6.4.b,Emergency - Snake Bite -Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.6.5.a,Emergency - Acute Cardiac Emergencies - Admission,2024-08-01,0.0,0.0
m14 [patient services],14.6.5.b,Emergency - Acute Cardiac Emergencies - Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.6.6.a,Emergency - CVA (Cerebrovascular Disease)/Stroke -Admission,2024-08-01,0.0,0.0
m14 [patient services],14.6.6.b,Emergency - CVA (Cerebrovascular Disease)/Stroke -Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.6.7.a,Emergency - Dog Bite - Admission,2024-08-01,0.0,0.0
m14 [patient services],14.6.7.b,Emergency - Dog Bite - Deaths,2024-08-01,0.0,0.0
m14 [patient services],14.7,Total number of deaths occurring at Emergency Department,2024-08-01,0.0,0.0
m14 [patient services],14.8.1.a,Total number of Major Operations conducted excluding C-Section (General and spinal anaesthesia),2024-08-01,492.0,0.006919247320901189
m14 [patient services],14.8.1.b,"Out of Major Operation, Gynecology- Hysterectomy surgeries",2024-08-01,13.0,0.00018282564059291762
m14 [patient services],14.8.1.c,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology.",2024-08-01,298.0,0.004190926222822265
m14 [patient services],14.8.1.d,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section) ,2024-08-01,0.0,0.0
m14 [patient services],14.8.2,Minor Operations (No or local anaesthesia),2024-08-01,142.0,0.001997018535707254
m14 [patient services],14.8.3,Number of post operative Surgical Site infection,2024-08-01,4.0,5.6254043259359264e-05
m14 [patient services],14.9.1,Number of blood units issued for Operations (excluding C-section),2024-08-01,376.0,0.005287880066379771
m14 [patient services],14.9.2,Number of blood transfusions done during Operations (excluding C-section),2024-08-01,376.0,0.005287880066379771
m14 [patient services],14.10.,In-Patient Head Count at midnight,2024-08-01,13383.0,0.18821196523500125
m14 [patient services],14.11.1,Number of Admission in NBSU ( New Born Stabilisation Unit),2024-08-01,0.0,0.0
m14 [patient services],14.11.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,2024-08-01,44.0,0.0006187944758529519
m14 [patient services],14.11.3,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,2024-08-01,29.0,0.00040784181363035465
m14 [patient services],14.11.4,Special Newborn Care Unit (SNCU Admissions) - Outborn Male,2024-08-01,5.0,7.031755407419908e-05
m14 [patient services],14.11.5,Special Newborn Care Unit (SNCU Admissions) - Outborn Female,2024-08-01,9.0,0.00012657159733355834
m14 [patient services],14.11.6,Special Newborn Care Unit (SNCU Admissions) - referred by ASHA,2024-08-01,0.0,0.0
m14 [patient services],14.12.1,Number of deaths occurred at SNCU,2024-08-01,0.0,0.0
m14 [patient services],14.12.2,Number of Newborns successfully discharged from SNCU,2024-08-01,6.0,8.43810648890389e-05
m14 [patient services],14.13.1.a,Total number of PW and PNC - JSSK Beneficiaries,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.b,Number of PW and PNC benificiaries provided - Free Medicines under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.c,Number of PW and PNC benificiaries provided - Free Diet under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.d,Number of PW and PNC benificiaries provided - Free Diagnostics under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.e,Number of PW and PNC benificiaries provided - Free Home to facility transport under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.f,Number of PW and PNC benificiaries provided - Interfacility transfers when needed under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.g,Number of PW and PNC benificiaries provided - Free Drop Back home under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.1.h,Number of PW and PNC benificiaries provided - Free Blood transfusion under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.a,Number of infants admitted at facility due to any sickness- JSSK Beneficiaries,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.b,Number of sick infants provided - Free Medicines under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.c,Number of sick infants provided - Free Diagnostics under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.d,Number of sick infants provided - Free Home to facility transport under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.e,Number of sick infants provided - Interfacility transfers when needed under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.f,Number of sick infants provided - Free Drop Back home under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.13.2.g,Number of sick infants provided - Free Blood transfusion under JSSK,2024-08-01,0.0,0.0
m14 [patient services],14.14.1,Number of sick SAM children admitted in standalone/ integrated NRC ,2024-08-01,0.0,0.0
m14 [patient services],14.14.2,Number of sick SAM children referred to standalone/ integrated NRC by Frontline Workers (AWW/ ASHA/ ANM),2024-08-01,0.0,0.0
m14 [patient services],14.14.3,Number of sick SAM children referred to standalone/ integrated NRC from IPD/OPD of other Health Facility (PHC/CHC/SDH/DH/other NRC),2024-08-01,0.0,0.0
m14 [patient services],14.14.4,Number of children Referred to standalone/ integrated NRC by RBSK Team,2024-08-01,0.0,0.0
m14 [patient services],14.14.5,Number of SAM children discharged from standalone/ integrated NRC who met the discharge criteria,2024-08-01,0.0,0.0
m14 [patient services],14.14.6,Number of admitted children left against medical advice (LAMA) / defaulter,2024-08-01,0.0,0.0
m14 [patient services],14.14.7,Number of children died while admitted in standalone/ intergrated NRC,2024-08-01,0.0,0.0
m14 [patient services],14.14.8,Number of children who completed all four post discharge follow-ups ,2024-08-01,0.0,0.0
m14 [patient services],14.14.9,Number of sick SAM children treated and admitted in the pediatric facility (other than standalone/ integrated NRC),2024-08-01,0.0,0.0
m14 [patient services],14.14.10,In-Patient Head Count at midnight for standalone/ integrated NRC,2024-08-01,0.0,0.0
m14 [patient services],14.15.1,Number of Rogi Kalyan Samiti (RKS) meetings held,2024-08-01,0.0,0.0
m14 [patient services],14.15.2,Number of Jan Arogya Samiti (JAS) meetings held,2024-08-01,0.0,0.0
m14 [patient services],14.16,Number of Anganwadi centres reported to have conducted atleast one Village Health & Nutrition Day (VHNDs)/UHND/ Outreach / Special Outreach sessions,2024-08-01,0.0,0.0
m14 [patient services],14.17,Total number of UHND/VHND sessions conducted in the reporting month,2024-08-01,0.0,0.0
m14 [patient services],14.18,Total number of Outreach/Special Outreach camps conducted in the reporting month,2024-08-01,0.0,0.0
m14 [patient services],14.19.a,Stock out rate of essential Drugs,2024-08-01,0.0,0.0
m14 [patient services],14.19.b,Total no. of essential drugs for which stock-outs reported ,2024-08-01,0.0,0.0
m14 [patient services],14.2,Blood Units Issued on replacement -{Any donor (apart from voluntary blood donor) to be considered as replacement donations},2024-08-01,0.0,0.0
m14 [patient services],14.21,Total number of blood units issued in month,2024-08-01,376.0,0.005287880066379771
m14 [patient services],14.22,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),2024-08-01,0.0,0.0
m14 [patient services],14.23.1.a,Number of patients registered for hemodialysis services in the centre during the reporting month ,2024-08-01,0.0,0.0
m14 [patient services],14.23.1.b,Number of patients on waiting list for hemodialysis services at the end of reporting month,2024-08-01,0.0,0.0
m14 [patient services],14.23.1.c,Number of hemodialysis sessions held during the reporting month,2024-08-01,0.0,0.0
m14 [patient services],14.23.2.a,Number of patients started Peritoneal dialysis under PMNDP during the reporting month ,2024-08-01,0.0,0.0
m14 [patient services],14.24.1.a,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis A (IgM Anti- HAV),2024-08-01,0.0,0.0
m14 [patient services],14.24.1.b,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis B i.e. HBsAg (excluding pregnant women),2024-08-01,1118.0,0.015723005090990914
m14 [patient services],14.24.1.c,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis C(Anti- HCV),2024-08-01,994.0,0.013979129749950777
m14 [patient services],14.24.1.d,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis E(i.e. IgM Anti-HEV),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.a,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis A (out of those tested for IgM Anti- HAV),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.b,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis B (out of those tested for HBsAg excluding pregnant women),2024-08-01,11.0,0.00015469861896323797
m14 [patient services],14.24.2.b.i,Total number of positive blood samples for hepatitis B by ELISA/ Rapid tests tested for HBV DNA(out of those tested positive for HBsAg excluding pregnant women) ,2024-08-01,0.0,0.0
m14 [patient services],14.24.2.b.ii,Total number of patients found positive for HBsAg eligible for treatment for hepatitis B (excluding pregnant women) ,2024-08-01,0.0,0.0
m14 [patient services],14.24.2.b.iii,Total number of patients eligible for treatment for Hepatitis B put on treatment(out of those eligible for treatment excluding pregnant women),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.c,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis C (out of those tested for Anti-HCV),2024-08-01,3.0,4.219053244451945e-05
m14 [patient services],14.24.2.c.i,Total number of positive blood samples for Hepatitis C screened by test (ELISA/ Rapid tests) confirmed by HCV RNA testing (out of those positive for anti-HCV),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.c.ii,Total number of patients put on treatment for Hepatitis C (out of those confirmed by HCV RNA i.e. HCV RNA detected),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.c.iii,Total number of positive Hepatitis C patients who have completed treatment,2024-08-01,0.0,0.0
m14 [patient services],14.24.2.c.iv,Total number of patients cleared for HCV RNA on sustained virological response at 12 weeks (SVR12),2024-08-01,0.0,0.0
m14 [patient services],14.24.2.d,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis E(out of those tested for IgM Anti-HEV) ,2024-08-01,0.0,0.0
m14 [patient services],14.24.3.a,Number of Pregnant Women tested for HBsAg,2024-08-01,168.0,0.002362669816893089
m14 [patient services],14.24.3.b,Number of Pregnant Women who are HBsAg positive(out of those tested for Hepatitis B i.e. HBsAg),2024-08-01,0.0,0.0
m14 [patient services],14.24.3.c,Number of Pregnant Women found positive for HBsAg referred out to higher centre for institutional delivery,2024-08-01,0.0,0.0
m14 [patient services],14.24.3.d,Number of Pregnant Women found positive for HBsAg delivered in an institution,2024-08-01,0.0,0.0
m14 [patient services],14.24.3.e,Number of newborn who received birth dose of Hepatitis B vaccine born to HBsAg positive pregnant women,2024-08-01,0.0,0.0
m14 [patient services],14.24.3.f,Number of New Borns to Pregnant Women (found positive for HBsAg) received Hepatitis B Immunoglobulin (HBIG) (within 24 hours of birth),2024-08-01,0.0,0.0
m14 [patient services],14.1.1,Outpatient - Diabetes,2024-09-01,655.0,0.00921159958372008
m14 [patient services],14.1.2,Outpatient - Hypertension,2024-09-01,535.0,0.0075239782859393015
m14 [patient services],14.1.3,Outpatient - Stroke (Paralysis),2024-09-01,0.0,0.0
m14 [patient services],14.1.4,Outpatient - Cardiovascular Disease,2024-09-01,0.0,0.0
m14 [patient services],14.1.5,Outpatient - Mental illness,2024-09-01,775.0,0.010899220881500858
m14 [patient services],14.1.6,Outpatient - Epilepsy,2024-09-01,0.0,0.0
m14 [patient services],14.1.7,Outpatient - Ophthalmic Related,2024-09-01,1966.0,0.027648862261975077
m14 [patient services],14.1.8,Outpatient - Dental,2024-09-01,1303.0,0.01832475459173628
m14 [patient services],14.1.9,Outpatient - ENT ,2024-09-01,1786.0,0.02511743031530391
m14 [patient services],14.1.10,Outpatients- Asthma,2024-09-01,0.0,0.0
m14 [patient services],14.1.11,Outpatient - Oral Cancer,2024-09-01,0.0,0.0
m14 [patient services],14.1.12,Outpatient - Breast Cancer,2024-09-01,0.0,0.0
m14 [patient services],14.1.13,Outpatient - Cervical Cancer,2024-09-01,0.0,0.0
m14 [patient services],14.1.14,Outpatient - Other Cancer,2024-09-01,0.0,0.0
m14 [patient services],14.1.15,Outpatient - COPD,2024-09-01,19.0,0.0002672067054819565
m14 [patient services],14.1.16,Outpatient - CKD (Chronic Kidney Disease),2024-09-01,467.0,0.006567659550530194
m14 [patient services],14.1.17,Outpatient- Patients undergoing refraction,2024-09-01,175.0,0.002461114392596968
m14 [patient services],14.1.18,Outpatient - Tuberculosis,2024-09-01,0.0,0.0
m14 [patient services],14.1.19,Outpatient - Leprosy Cases,2024-09-01,0.0,0.0
m14 [patient services],14.1.20,Outpatient - Leprosy with Grade II disability ,2024-09-01,0.0,0.0
m14 [patient services],14.1.21,Outpatient - Geriatric (age>=60 yrs),2024-09-01,0.0,0.0
m14 [patient services],14.1.22,Outpatient - Chronic Liver Disease,2024-09-01,0.0,0.0
m14 [patient services],14.1.23,Outpatient - Palliative Care,2024-09-01,0.0,0.0
